timestamp,raw,threshold,reached,profile,capacity,current_ma,voltage_uv,status
2026-08-30T10:53:10,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:11,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:12,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:13,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:14,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:15,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:16,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:17,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:18,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:19,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:20,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:21,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:22,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:23,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:24,80,80,0,2,84,2992,16912000,Charging
2026-08-30T10:53:25,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:26,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:27,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:28,80,80,0,2,84,2992,16889000,Charging
2026-08-30T10:53:29,80,80,0,2,84,2958,16889000,Charging
2026-08-30T10:53:30,80,80,0,2,84,2958,16889000,Charging
2026-08-30T10:53:31,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:32,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:33,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:34,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:35,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:36,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:37,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:38,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:39,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:40,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:41,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:42,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:43,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:44,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:45,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:46,80,80,0,2,84,2958,16912000,Charging
2026-08-30T10:53:47,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:48,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:49,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:50,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:51,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:52,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:53,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:54,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:55,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:56,80,80,0,2,84,2924,16912000,Charging
2026-08-30T10:53:57,80,80,0,2,85,2924,16912000,Charging
2026-08-30T10:53:58,80,80,0,2,85,2924,16912000,Charging
2026-08-30T10:53:59,80,80,0,2,85,2924,16889000,Charging
2026-08-30T10:54:00,80,80,0,2,85,2924,16889000,Charging
2026-08-30T10:54:01,80,80,0,2,85,2924,16889000,Charging
2026-08-30T10:54:02,80,80,0,2,85,2924,16889000,Charging
2026-08-30T10:54:03,80,80,0,2,85,2924,16889000,Charging
2026-08-30T10:54:04,80,80,0,2,85,2924,16889000,Charging
2026-08-30T10:54:05,80,80,0,2,85,2890,16889000,Charging
2026-08-30T10:54:06,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:07,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:08,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:09,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:10,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:11,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:12,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:13,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:14,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:15,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:16,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:17,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:18,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:19,80,80,0,2,85,2890,16912000,Charging
2026-08-30T10:54:20,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:21,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:22,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:23,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:24,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:25,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:26,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:27,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:28,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:29,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:30,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:31,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:32,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:33,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:34,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:35,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:37,80,80,0,2,85,2856,16912000,Charging
2026-08-30T10:54:38,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:39,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:40,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:41,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:42,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:43,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:44,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:45,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:46,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:47,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:48,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:49,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:50,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:51,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:52,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:53,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:54,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:55,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:56,80,80,0,2,85,2822,16912000,Charging
2026-08-30T10:54:57,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:54:58,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:54:59,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:00,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:01,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:02,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:03,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:04,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:05,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:06,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:07,80,80,0,2,85,2788,16912000,Charging
2026-08-30T10:55:08,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:09,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:10,80,80,0,2,85,2754,16889000,Charging
2026-08-30T10:55:11,80,80,0,2,85,2754,16889000,Charging
2026-08-30T10:55:12,80,80,0,2,85,2754,16889000,Charging
2026-08-30T10:55:13,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:14,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:15,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:16,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:17,80,80,0,2,85,2754,16912000,Charging
2026-08-30T10:55:18,80,80,0,2,86,2754,16912000,Charging
2026-08-30T10:55:33,80,80,0,2,86,2720,16912000,Charging
2026-08-30T10:55:48,80,80,0,2,86,2686,16912000,Charging
2026-08-30T10:56:03,80,80,0,2,86,2652,16912000,Charging
2026-08-30T10:56:18,80,80,0,2,86,2618,16912000,Charging
2026-08-30T10:56:33,80,80,0,2,86,2584,16912000,Charging
2026-08-30T10:56:48,80,80,0,2,87,2550,16912000,Charging
2026-08-30T10:57:03,80,80,0,2,87,2550,16912000,Charging
2026-08-30T10:57:18,80,80,0,2,87,2516,16912000,Charging
2026-08-30T10:57:33,80,80,0,2,87,2482,16912000,Charging
2026-08-30T10:57:48,80,80,0,2,87,2448,16912000,Charging
2026-08-30T10:58:03,80,80,0,2,87,2414,16912000,Charging
2026-08-30T10:58:18,80,80,0,2,88,2380,16912000,Charging
2026-08-30T10:58:33,80,80,0,2,88,2346,16912000,Charging
2026-08-30T10:58:48,80,80,0,2,88,2312,16912000,Charging
2026-08-30T10:59:03,80,80,0,2,88,2278,16912000,Charging
2026-08-30T10:59:18,80,80,0,2,88,2244,16912000,Charging
2026-08-30T10:59:33,80,80,0,2,88,2244,16912000,Charging
2026-08-30T10:59:48,80,80,0,2,88,2210,16912000,Charging
2026-08-30T11:00:03,80,80,0,2,89,2176,16912000,Charging
2026-08-30T11:00:18,80,80,0,2,89,2176,16912000,Charging
2026-08-30T11:00:33,80,80,0,2,89,2108,16935000,Charging
2026-08-30T11:00:48,80,80,0,2,89,2108,16912000,Charging
2026-08-30T11:01:03,80,80,0,2,89,2074,16912000,Charging
2026-08-30T11:01:18,80,80,0,2,89,2040,16912000,Charging
2026-08-30T11:01:33,80,80,0,2,89,2040,16912000,Charging
2026-08-30T11:01:48,80,80,0,2,89,2006,16935000,Charging
2026-08-30T11:02:03,80,80,0,2,90,1972,16912000,Charging
2026-08-30T11:02:18,80,80,0,2,90,1972,16912000,Charging
2026-08-30T11:02:33,80,80,0,2,90,1938,16912000,Charging
2026-08-30T11:02:48,80,80,0,2,90,1904,16935000,Charging
2026-08-30T11:03:03,80,80,0,2,90,1904,16935000,Charging
2026-08-30T11:03:18,80,80,0,2,90,1870,16912000,Charging
2026-08-30T11:03:33,80,80,0,2,90,1836,16935000,Charging
2026-08-30T11:03:48,80,80,0,2,90,1802,16912000,Charging
2026-08-30T11:04:03,80,80,0,2,91,1802,16935000,Charging
2026-08-30T11:04:18,80,80,0,2,91,1768,16935000,Charging
2026-08-30T11:04:33,80,80,0,2,91,1768,16935000,Charging
2026-08-30T11:04:48,80,80,0,2,91,1734,16935000,Charging
2026-08-30T11:05:03,80,80,0,2,91,1700,16912000,Charging
2026-08-30T11:05:18,80,80,0,2,91,1700,16935000,Charging
2026-08-30T11:05:33,80,80,0,2,91,1666,16935000,Charging
2026-08-30T11:05:48,80,80,0,2,91,1666,16912000,Charging
2026-08-30T11:06:03,80,80,0,2,92,1632,16912000,Charging
2026-08-30T11:06:18,80,80,0,2,92,1598,16935000,Charging
2026-08-30T11:06:33,80,80,0,2,92,1598,16935000,Charging
2026-08-30T11:06:48,80,80,0,2,92,1564,16935000,Charging
2026-08-30T11:07:03,80,80,0,2,92,1564,16935000,Charging
2026-08-30T11:07:18,80,80,0,2,92,1530,16935000,Charging
2026-08-30T11:07:33,80,80,0,2,92,1530,16935000,Charging
2026-08-30T11:07:48,80,80,0,2,92,1496,16935000,Charging
2026-08-30T11:08:03,80,80,0,2,92,1462,16935000,Charging
2026-08-30T11:08:18,80,80,0,2,92,1462,16935000,Charging
2026-08-30T11:08:33,80,80,0,2,93,1428,16935000,Charging
2026-08-30T11:08:48,80,80,0,2,93,1428,16935000,Charging
2026-08-30T11:09:03,80,80,0,2,93,1394,16935000,Charging
2026-08-30T11:09:18,80,80,0,2,93,1394,16935000,Charging
2026-08-30T11:09:33,80,80,0,2,93,1360,16935000,Charging
2026-08-30T11:09:48,80,80,0,2,93,1360,16935000,Charging
2026-08-30T11:10:03,80,80,0,2,93,1326,16912000,Charging
2026-08-30T11:10:18,80,80,0,2,93,1326,16935000,Charging
2026-08-30T11:10:33,80,80,0,2,93,1292,16935000,Charging
2026-08-30T11:10:48,80,80,0,2,93,1292,16935000,Charging
2026-08-30T11:11:03,80,80,0,2,93,1258,16912000,Charging
2026-08-30T11:11:18,80,80,0,2,93,1258,16935000,Charging
2026-08-30T11:11:33,80,80,0,2,94,1224,16935000,Charging
2026-08-30T11:11:48,80,80,0,2,94,1224,16935000,Charging
2026-08-30T11:12:03,80,80,0,2,94,1224,16935000,Charging
2026-08-30T11:12:18,80,80,0,2,94,1190,16935000,Charging
2026-08-30T11:12:33,80,80,0,2,94,1190,16935000,Charging
2026-08-30T11:12:48,80,80,0,2,94,1156,16935000,Charging
2026-08-30T11:13:03,80,80,0,2,94,1156,16935000,Charging
2026-08-30T11:13:18,80,80,0,2,94,1122,16935000,Charging
2026-08-30T11:13:33,80,80,0,2,94,1122,16935000,Charging
2026-08-30T11:13:48,80,80,0,2,94,1088,16912000,Charging
2026-08-30T11:14:03,80,80,0,2,94,1088,16935000,Charging
2026-08-30T11:14:18,80,80,0,2,94,1088,16935000,Charging
2026-08-30T11:14:33,80,80,0,2,94,1054,16935000,Charging
2026-08-30T11:14:48,80,80,0,2,95,1054,16935000,Charging
2026-08-30T11:15:03,80,80,0,2,95,1054,16935000,Charging
2026-08-30T11:15:18,80,80,0,2,95,1020,16935000,Charging
2026-08-30T11:15:33,80,80,0,2,95,1020,16935000,Charging
2026-08-30T11:15:48,80,80,0,2,95,986,16935000,Charging
2026-08-30T11:16:03,80,80,0,2,95,986,16935000,Charging
2026-08-30T11:16:18,80,80,0,2,95,986,16935000,Charging
2026-08-30T11:16:33,80,80,0,2,95,952,16935000,Charging
2026-08-30T11:16:48,80,80,0,2,95,952,16935000,Charging
2026-08-30T11:17:03,80,80,0,2,95,952,16935000,Charging
2026-08-30T11:17:18,80,80,0,2,95,918,16935000,Charging
2026-08-30T11:17:33,80,80,0,2,95,918,16935000,Charging
2026-08-30T11:17:48,80,80,0,2,95,918,16935000,Charging
2026-08-30T11:18:03,80,80,0,2,95,884,16935000,Charging
2026-08-30T11:18:18,80,80,0,2,95,884,16935000,Charging
2026-08-30T11:18:33,80,80,0,2,95,884,16935000,Charging
2026-08-30T11:18:48,80,80,0,2,96,850,16935000,Charging
2026-08-30T11:19:03,80,80,0,2,96,850,16935000,Charging
2026-08-30T11:19:18,80,80,0,2,96,850,16935000,Charging
2026-08-30T11:19:33,80,80,0,2,96,850,16935000,Charging
2026-08-30T11:19:48,80,80,0,2,96,850,16935000,Charging
2026-08-30T11:20:03,80,80,0,2,96,816,16935000,Charging
2026-08-30T11:20:18,80,80,0,2,96,816,16935000,Charging
2026-08-30T11:20:33,80,80,0,2,96,782,16935000,Charging
2026-08-30T11:20:48,80,80,0,2,96,782,16935000,Charging
2026-08-30T11:21:03,80,80,0,2,97,782,16935000,Charging
2026-08-30T11:21:18,80,80,0,2,97,782,16935000,Charging
2026-08-30T11:21:33,80,80,0,2,97,748,16935000,Charging
2026-08-30T11:21:49,80,80,0,2,97,748,16935000,Charging
2026-08-30T11:22:04,80,80,0,2,97,748,16935000,Charging
2026-08-30T11:22:19,80,80,0,2,97,714,16935000,Charging
2026-08-30T11:22:34,80,80,0,2,97,714,16935000,Charging
2026-08-30T11:22:49,80,80,0,2,97,714,16935000,Charging
2026-08-30T11:23:04,80,80,0,2,97,714,16935000,Charging
2026-08-30T11:23:19,80,80,0,2,97,714,16935000,Charging
2026-08-30T11:23:34,80,80,0,2,97,680,16935000,Charging
2026-08-30T11:23:49,80,80,0,2,98,680,16935000,Charging
2026-08-30T11:24:04,80,80,0,2,98,680,16935000,Charging
2026-08-30T11:24:19,80,80,0,2,98,680,16935000,Charging
2026-08-30T11:24:34,80,80,0,2,98,646,16935000,Charging
2026-08-30T11:24:49,80,80,0,2,98,646,16935000,Charging
2026-08-30T11:25:04,80,80,0,2,98,646,16935000,Charging
2026-08-30T11:25:19,80,80,0,2,98,646,16935000,Charging
2026-08-30T11:25:34,80,80,0,2,98,612,16935000,Charging
2026-08-30T11:25:49,80,80,0,2,98,612,16935000,Charging
2026-08-30T11:26:04,80,80,0,2,98,612,16935000,Charging
2026-08-30T11:26:19,80,80,0,2,98,612,16935000,Charging
2026-08-30T11:26:34,80,80,0,2,98,612,16935000,Charging
2026-08-30T11:26:49,80,80,0,2,99,612,16935000,Charging
2026-08-30T11:27:04,80,80,0,2,99,578,16935000,Charging
2026-08-30T11:27:19,80,80,0,2,99,578,16935000,Charging
2026-08-30T11:27:34,80,80,0,2,99,578,16935000,Charging
2026-08-30T11:27:49,80,80,0,2,99,578,16935000,Charging
2026-08-30T11:28:04,80,80,0,2,99,578,16935000,Charging
2026-08-30T11:28:19,80,80,0,2,99,578,16935000,Charging
2026-08-30T11:28:34,80,80,0,2,99,544,16935000,Charging
2026-08-30T11:28:49,80,80,0,2,99,544,16935000,Charging
2026-08-30T11:29:04,80,80,0,2,99,544,16935000,Charging
2026-08-30T11:29:19,80,80,0,2,99,544,16935000,Charging
2026-08-30T11:29:34,80,80,0,2,99,544,16935000,Charging
2026-08-30T11:29:49,80,80,0,2,99,544,16935000,Charging
2026-08-30T11:30:04,80,80,0,2,99,510,16935000,Charging
2026-08-30T11:30:19,80,80,0,2,100,510,16935000,Not charging
2026-08-30T11:30:34,80,80,0,2,100,510,16935000,Not charging
2026-08-30T11:30:49,80,80,0,2,100,510,16935000,Not charging
2026-08-30T11:31:04,80,80,0,2,100,510,16935000,Not charging
2026-08-30T11:31:19,80,80,0,2,100,510,16935000,Not charging
2026-08-30T11:31:34,80,80,0,2,100,510,16935000,Not charging
2026-08-30T11:31:49,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:32:04,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:32:19,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:32:34,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:32:49,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:33:04,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:33:19,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:33:34,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:33:49,80,80,0,2,100,476,16935000,Not charging
2026-08-30T11:34:04,80,80,0,2,100,442,16935000,Not charging
2026-08-30T11:34:19,80,80,0,2,100,442,16935000,Not charging
2026-08-30T11:34:34,80,80,0,2,100,442,16935000,Not charging
2026-08-30T11:34:49,80,80,0,2,100,442,16935000,Not charging
2026-08-30T11:35:04,80,80,0,2,100,442,16935000,Not charging
2026-08-30T11:35:19,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:35:34,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:35:49,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:36:04,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:36:19,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:36:34,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:36:49,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:37:04,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:37:19,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:37:34,80,80,0,2,100,408,16935000,Not charging
2026-08-30T11:37:49,80,80,0,2,100,374,16935000,Not charging
2026-08-30T11:38:04,80,80,0,2,100,374,16935000,Not charging
2026-08-30T11:38:19,80,80,0,2,100,374,16935000,Not charging
